DATE,BTC,EPU,ETH,EURO,GOLD,LIBRA,SP500,VIX,WTICO,YUAN
04/04/2019,4906.49,82.78,157.65,1.12,1283.15,1.31,2879.39,13.58,62.12,6.72
05/04/2019,5040.66,50.15,166.08,1.12,1288.45,1.30,2892.74,12.82,63.10,6.72
08/04/2019,5285.54,58.07,180.74,1.13,1300.00,1.30,2895.77,13.18,64.37,6.72
09/04/2019,5187.21,60.19,175.83,1.13,1303.00,1.30,2878.20,14.28,64.05,6.71
10/04/2019,5318.58,71.78,177.55,1.13,1305.45,1.31,2888.21,13.30,64.62,6.72
11/04/2019,5041.30,54.57,164.92,1.13,1298.80,1.31,2888.32,13.02,63.61,6.72
12/04/2019,5078.19,75.79,164.27,1.13,1294.30,1.31,2907.41,12.01,63.86,6.70
15/04/2019,5029.99,76.25,160.24,1.13,1285.65,1.31,2905.58,12.32,63.43,6.71
16/04/2019,5202.90,58.10,166.38,1.13,1276.35,1.30,2907.06,12.18,64.01,6.71
17/04/2019,5227.00,63.24,166.54,1.13,1275.85,1.30,2900.45,12.60,63.74,6.69
18/04/2019,5280.49,56.96,174.15,1.12,1275.70,1.30,2905.03,12.09,64.02,6.71
22/04/2019,5387.60,78.68,171.58,1.13,1275.70,1.30,2907.97,12.42,65.66,6.71
23/04/2019,5532.75,56.96,170.14,1.12,1269.50,1.29,2933.68,12.28,66.24,6.72
24/04/2019,5441.90,60.14,165.75,1.12,1271.65,1.29,2927.25,13.14,65.96,6.72
25/04/2019,5134.81,76.31,152.05,1.11,1280.80,1.29,2926.17,13.25,65.23,6.74
26/04/2019,5159.51,67.89,153.41,1.12,1284.20,1.29,2939.88,12.73,63.29,6.73
29/04/2019,5148.25,97.53,152.36,1.12,1279.50,1.29,2943.03,13.11,63.39,6.73
30/04/2019,5270.69,75.34,160.40,1.12,1282.30,1.30,2945.83,13.12,63.83,6.73
01/05/2019,5321.15,112.75,158.30,1.12,1283.80,1.31,2923.73,14.80,63.55,6.73
02/05/2019,5390.01,30.20,158.70,1.12,1270.95,1.30,2917.52,14.42,61.75,6.73
03/05/2019,5657.40,57.65,164.74,1.12,1278.55,1.31,2945.64,12.87,61.98,6.73
06/05/2019,5687.90,93.78,171.07,1.12,1278.55,1.31,2932.47,15.44,62.30,6.76
07/05/2019,5748.45,111.09,166.51,1.12,1281.20,1.31,2884.05,19.32,61.41,6.78
08/05/2019,5948.41,101.81,169.58,1.12,1285.20,1.30,2879.42,19.40,62.13,6.78
09/05/2019,6153.09,67.46,170.11,1.12,1286.10,1.30,2870.72,19.10,61.58,6.83
10/05/2019,6343.14,108.12,172.21,1.12,1287.10,1.30,2881.40,16.04,61.65,6.82
13/05/2019,7824.93,94.65,196.51,1.12,1295.60,1.30,2811.87,20.55,60.97,6.88
14/05/2019,7990.92,126.65,217.44,1.12,1298.40,1.29,2834.41,18.06,61.82,6.87
15/05/2019,8203.32,132.30,249.00,1.12,1299.10,1.29,2850.96,16.44,62.03,6.87
16/05/2019,7878.96,94.72,264.50,1.12,1291.70,1.28,2876.32,15.29,62.93,6.88
17/05/2019,7363.69,117.89,244.59,1.12,1280.80,1.27,2859.53,15.96,62.77,6.92
20/05/2019,7999.54,95.08,252.22,1.12,1276.85,1.27,2840.23,16.31,63.12,6.91
21/05/2019,7951.70,73.80,254.74,1.12,1271.15,1.27,2864.36,14.95,63.02,6.90
22/05/2019,7626.48,69.80,243.32,1.12,1273.80,1.27,2856.27,14.75,61.42,6.91
23/05/2019,7881.98,71.04,245.64,1.12,1283.65,1.27,2822.24,16.92,57.65,6.91
24/05/2019,7994.88,144.24,249.45,1.12,1282.50,1.27,2826.06,15.85,58.40,6.90
28/05/2019,8686.50,69.48,270.52,1.12,1278.30,1.27,2802.39,17.50,58.91,6.91
29/05/2019,8660.50,55.62,269.23,1.11,1281.65,1.26,2783.02,17.90,58.84,6.91
30/05/2019,8273.57,50.84,253.76,1.11,1280.95,1.26,2788.86,17.30,56.47,6.90
31/05/2019,8550.18,94.35,267.84,1.11,1295.55,1.26,2752.06,18.71,53.49,6.90
03/06/2019,8015.01,72.86,246.00,1.12,1317.10,1.26,2744.45,18.86,53.25,6.90
04/06/2019,7688.26,120.06,241.47,1.12,1324.25,1.27,2803.27,16.97,53.50,6.91
05/06/2019,7766.91,217.51,245.73,1.12,1335.05,1.27,2826.15,16.09,51.57,6.91
06/06/2019,7812.15,137.43,250.22,1.13,1335.50,1.27,2843.49,15.93,52.59,6.91
07/06/2019,7992.17,242.25,249.31,1.13,1340.65,1.27,2873.34,16.30,53.95,6.91
10/06/2019,8046.13,162.10,248.39,1.13,1328.60,1.27,2886.73,15.94,53.33,6.93
11/06/2019,7918.20,130.24,245.47,1.13,1324.30,1.27,2885.72,15.99,53.30,6.91
12/06/2019,8169.01,116.03,263.29,1.13,1332.35,1.27,2879.84,15.91,51.13,6.92
13/06/2019,8256.00,143.87,256.35,1.13,1335.90,1.27,2891.64,15.82,52.38,6.92
14/06/2019,8693.98,145.07,263.67,1.12,1351.25,1.26,2886.98,15.28,52.47,6.92
17/06/2019,9346.47,82.16,274.16,1.12,1341.30,1.26,2889.67,15.35,51.94,6.93
18/06/2019,9089.99,146.35,264.48,1.12,1341.35,1.25,2917.75,15.15,53.86,6.90
19/06/2019,9283.99,77.89,268.99,1.12,1344.05,1.26,2926.46,14.33,53.74,6.90
20/06/2019,9542.60,116.67,272.36,1.13,1379.50,1.27,2954.18,14.75,56.88,6.85
21/06/2019,10175.88,178.92,295.30,1.13,1397.15,1.27,2950.46,15.40,57.35,6.87
24/06/2019,11040.03,92.75,311.40,1.14,1405.70,1.27,2945.35,15.26,57.73,6.88
25/06/2019,11736.99,74.19,316.26,1.14,1431.40,1.27,2917.38,16.28,57.63,6.88
26/06/2019,12902.52,142.51,334.70,1.14,1403.95,1.27,2913.78,16.21,59.17,6.88
27/06/2019,11127.40,64.08,293.88,1.14,1402.50,1.27,2924.92,15.82,59.18,6.88
28/06/2019,12317.73,129.48,309.10,1.14,1409.00,1.27,2941.76,15.08,58.20,6.87
01/07/2019,10570.62,174.62,293.76,1.13,1390.10,1.26,2964.33,14.06,58.91,6.85
02/07/2019,10885.01,144.12,292.29,1.13,1391.05,1.26,2973.01,12.93,56.00,6.87
03/07/2019,12022.61,126.27,303.24,1.13,1413.50,1.26,2995.82,12.57,57.06,6.88
05/07/2019,11038.61,72.83,287.92,1.12,1388.65,1.25,2990.41,13.28,57.15,6.89
08/07/2019,12298.31,72.06,313.21,1.12,1400.10,1.25,2975.95,13.96,57.35,6.88
09/07/2019,12559.46,40.14,307.51,1.12,1391.55,1.25,2979.63,14.09,57.57,6.89
10/07/2019,12083.13,45.62,288.21,1.13,1408.30,1.25,2993.07,13.03,60.28,6.87
11/07/2019,11323.95,103.84,268.46,1.13,1413.75,1.25,2999.91,12.93,59.93,6.87
12/07/2019,11811.99,72.49,275.69,1.13,1407.60,1.26,3013.77,12.39,59.99,6.88
15/07/2019,10855.56,72.19,229.05,1.13,1412.40,1.25,3014.30,12.68,59.30,6.88
16/07/2019,9436.00,53.41,199.04,1.12,1409.85,1.24,3004.04,12.86,57.44,6.88
17/07/2019,9708.55,77.06,211.32,1.12,1410.35,1.24,2984.42,13.97,56.50,6.87
18/07/2019,10654.25,61.63,226.43,1.12,1417.45,1.25,2995.11,13.53,55.08,6.88
19/07/2019,10548.04,61.84,221.99,1.12,1439.70,1.25,2976.61,14.45,55.42,6.88
22/07/2019,10304.64,75.32,216.60,1.12,1427.75,1.25,2985.03,13.53,55.87,6.88
23/07/2019,9833.19,114.24,212.00,1.12,1425.55,1.24,3005.47,12.61,56.58,6.88
24/07/2019,9751.24,79.72,215.64,1.11,1426.95,1.25,3019.56,12.07,55.90,6.87
25/07/2019,9880.67,40.68,219.15,1.12,1416.10,1.25,3003.67,12.74,55.88,6.87
26/07/2019,9841.96,116.11,219.26,1.11,1420.40,1.24,3025.86,12.16,56.04,6.88
29/07/2019,9503.32,86.97,210.77,1.11,1419.05,1.22,3020.97,12.83,56.85,6.89
30/07/2019,9580.00,139.24,209.72,1.11,1425.90,1.21,3013.18,13.94,58.04,6.88
31/07/2019,10099.00,103.01,218.86,1.11,1427.55,1.22,2980.38,16.12,58.53,6.88
01/08/2019,10417.24,150.20,217.66,1.11,1406.80,1.21,2953.56,17.87,53.64,6.90
02/08/2019,10533.07,117.41,217.89,1.11,1441.75,1.21,2932.05,17.61,55.67,6.94
05/08/2019,11775.14,83.03,232.65,1.12,1465.25,1.22,2844.74,24.59,54.63,7.05
06/08/2019,11440.08,84.05,225.70,1.12,1465.25,1.21,2881.77,20.17,53.60,7.02
07/08/2019,12014.41,92.22,226.47,1.12,1506.05,1.22,2883.98,19.49,51.14,7.06
08/08/2019,12017.89,93.48,220.97,1.12,1495.75,1.21,2938.09,16.91,52.60,7.04
09/08/2019,11889.00,92.35,210.84,1.12,1497.70,1.21,2918.65,17.97,54.41,7.06
12/08/2019,11387.38,109.59,211.03,1.12,1504.70,1.21,2883.75,21.09,54.98,7.06
13/08/2019,10855.58,70.10,208.38,1.12,1498.40,1.21,2926.32,17.52,57.05,7.04
14/08/2019,10105.34,133.71,187.49,1.11,1513.25,1.21,2840.60,22.10,55.16,7.02
15/08/2019,10280.96,144.25,188.00,1.11,1515.65,1.21,2847.60,21.18,54.51,7.03
16/08/2019,10368.83,105.71,185.56,1.11,1515.25,1.22,2888.68,18.47,54.83,7.04
19/08/2019,10935.67,144.84,202.46,1.11,1496.60,1.21,2923.65,16.88,56.24,7.05
20/08/2019,10770.99,229.29,196.65,1.11,1504.55,1.22,2900.51,17.50,56.18,7.06
21/08/2019,10137.75,278.29,189.74,1.11,1503.25,1.21,2924.43,15.80,55.65,7.06
22/08/2019,10088.89,186.06,189.71,1.11,1502.05,1.23,2922.95,16.68,55.33,7.08
23/08/2019,10415.01,268.83,194.56,1.11,1503.80,1.23,2847.11,19.87,54.08,7.09
26/08/2019,10373.75,267.98,188.26,1.11,1503.80,1.22,2878.38,19.32,53.54,7.15
27/08/2019,10170.16,173.50,187.00,1.11,1532.95,1.23,2869.16,20.31,54.99,7.16
28/08/2019,9710.38,132.75,172.66,1.11,1537.15,1.22,2887.94,19.35,55.76,7.16
29/08/2019,9525.00,100.25,169.64,1.11,1540.20,1.22,2924.58,17.88,56.67,7.14
30/08/2019,9580.60,116.43,168.37,1.10,1528.40,1.22,2926.46,18.98,55.07,7.15
03/09/2019,10628.46,95.61,178.76,1.10,1537.85,1.21,2906.27,19.66,53.91,7.18
04/09/2019,10585.67,92.02,174.84,1.10,1546.10,1.22,2937.78,17.33,56.22,7.14
05/09/2019,10574.27,106.57,174.00,1.10,1529.10,1.23,2976.00,16.27,56.33,7.15
06/09/2019,10318.80,130.51,169.49,1.10,1523.70,1.23,2978.71,15.00,56.45,7.11
09/09/2019,10310.01,65.84,180.72,1.11,1509.20,1.24,2978.43,15.27,57.88,7.12
10/09/2019,10090.01,64.63,179.58,1.10,1498.25,1.24,2979.39,15.20,57.37,7.11
11/09/2019,10169.49,58.52,178.31,1.10,1490.65,1.23,3000.93,14.61,55.66,7.12
12/09/2019,10437.19,100.33,181.17,1.11,1515.20,1.24,3009.57,14.22,55.13,7.08
13/09/2019,10381.91,103.12,181.91,1.11,1503.10,1.25,3007.39,13.74,54.76,7.08
16/09/2019,10268.77,67.24,197.94,1.10,1497.20,1.24,2997.96,14.67,63.10,7.07
17/09/2019,10185.14,79.18,208.11,1.11,1502.10,1.25,3005.70,14.44,59.26,7.09
18/09/2019,10155.26,72.64,210.25,1.11,1503.50,1.25,3006.73,13.95,58.19,7.08
19/09/2019,10304.94,184.82,221.69,1.10,1500.70,1.25,3006.79,14.05,58.19,7.10
20/09/2019,10168.44,98.34,218.11,1.10,1501.90,1.25,2992.07,15.32,57.92,7.09
23/09/2019,9683.89,134.52,200.77,1.10,1522.10,1.24,2991.78,14.91,58.69,7.12
24/09/2019,8556.43,120.81,167.07,1.10,1520.65,1.25,2966.60,17.05,57.22,7.11
25/09/2019,8446.57,144.83,170.28,1.09,1528.75,1.24,2984.87,15.96,56.38,7.13
26/09/2019,8063.00,60.07,165.86,1.09,1506.40,1.23,2977.62,16.07,56.24,7.13
27/09/2019,8193.98,101.26,174.29,1.09,1489.90,1.23,2961.79,17.22,55.95,7.12
30/09/2019,8305.14,113.00,181.60,1.09,1485.30,1.23,2976.74,16.24,54.09,7.15
01/10/2019,8323.43,65.08,176.25,1.09,1473.45,1.22,2940.25,18.56,53.60,7.15
02/10/2019,8396.00,92.82,181.21,1.10,1492.60,1.23,2887.61,20.56,52.67,7.15
03/10/2019,8241.25,46.59,175.17,1.10,1517.10,1.24,2910.63,19.12,52.41,7.15
04/10/2019,8159.71,105.75,175.82,1.10,1499.15,1.23,2952.01,17.04,52.84,7.15
07/10/2019,8224.82,137.56,180.65,1.10,1501.25,1.23,2938.79,17.86,52.76,7.15
08/10/2019,8186.73,165.35,180.95,1.09,1505.85,1.22,2893.06,20.28,52.64,7.14
09/10/2019,8600.00,62.58,193.41,1.10,1507.25,1.22,2919.40,18.64,52.63,7.13
10/10/2019,8589.01,119.93,192.04,1.10,1494.80,1.24,2938.13,17.57,53.57,7.12
11/10/2019,8263.64,95.08,180.85,1.10,1479.15,1.27,2970.27,15.58,54.76,7.09
15/10/2019,8156.52,68.05,180.49,1.10,1487.80,1.27,2995.68,13.54,52.81,7.08
16/10/2019,7993.00,114.65,174.50,1.11,1485.10,1.29,2989.69,13.68,53.42,7.09
17/10/2019,8077.00,156.80,177.38,1.11,1492.65,1.29,2997.95,13.79,53.89,7.08
18/10/2019,7954.16,64.05,173.27,1.12,1490.00,1.29,2986.20,14.25,53.75,7.08
21/10/2019,8214.58,57.74,174.34,1.11,1491.65,1.30,3006.72,14.00,53.28,7.07
22/10/2019,8008.04,42.25,171.08,1.11,1485.35,1.29,2995.99,14.46,54.21,7.08
23/10/2019,7473.42,80.02,162.35,1.11,1494.45,1.29,3004.52,14.01,55.90,7.06
24/10/2019,7439.29,56.27,160.68,1.11,1496.55,1.28,3010.29,13.71,56.11,7.07
25/10/2019,8704.85,67.88,182.27,1.11,1513.45,1.28,3022.55,12.65,56.52,7.06
28/10/2019,9221.96,28.94,181.87,1.11,1492.40,1.29,3039.42,13.11,55.60,7.07
29/10/2019,9431.27,134.13,190.93,1.11,1486.75,1.29,3036.89,13.20,55.34,7.07
30/10/2019,9175.77,111.12,183.63,1.11,1492.10,1.29,3046.77,12.33,54.85,7.05
31/10/2019,9146.75,133.29,182.06,1.12,1510.95,1.29,3037.56,13.22,54.02,7.04
01/11/2019,9268.00,35.14,183.55,1.12,1508.80,1.30,3066.91,12.30,56.04,7.04
04/11/2019,9414.00,75.66,186.12,1.11,1509.45,1.29,3078.27,12.83,56.33,7.03
05/11/2019,9314.99,129.40,188.70,1.11,1488.95,1.29,3074.62,13.10,57.04,7.01
06/11/2019,9343.11,48.77,191.41,1.11,1486.05,1.29,3076.78,12.62,56.15,7.00
07/11/2019,9196.71,67.84,186.53,1.10,1484.25,1.28,3085.18,12.73,56.91,6.98
08/11/2019,8758.69,127.43,183.44,1.10,1464.15,1.28,3093.08,12.07,57.02,7.00
12/11/2019,8823.65,89.57,186.99,1.10,1452.05,1.29,3091.84,12.68,56.67,7.01
13/11/2019,8765.61,106.88,188.00,1.10,1462.90,1.28,3094.04,13.00,56.88,7.02
14/11/2019,8630.01,53.75,184.69,1.10,1466.65,1.29,3096.63,13.05,56.57,7.02
15/11/2019,8460.00,56.77,180.03,1.10,1466.90,1.29,3120.46,12.05,57.54,7.01
18/11/2019,8160.73,19.85,177.65,1.11,1467.65,1.30,3122.03,12.46,56.82,7.02
19/11/2019,8123.36,33.14,175.62,1.11,1468.45,1.29,3120.18,12.86,54.93,7.03
20/11/2019,8082.96,46.27,174.25,1.11,1471.70,1.29,3108.46,12.78,56.71,7.03
21/11/2019,7618.76,65.17,160.84,1.11,1467.05,1.29,3103.54,13.13,58.36,7.03
22/11/2019,7296.45,83.86,150.32,1.10,1464.45,1.28,3110.29,12.34,57.68,7.04
25/11/2019,7125.00,41.17,146.12,1.10,1458.40,1.29,3133.64,11.87,57.79,7.03
26/11/2019,7155.00,37.49,147.57,1.10,1454.65,1.29,3140.52,11.54,58.25,7.03
27/11/2019,7539.40,37.18,153.42,1.10,1454.35,1.29,3153.63,11.75,58.12,7.03
29/11/2019,7751.29,122.19,154.62,1.10,1460.15,1.29,3140.98,12.62,58.12,7.03
02/12/2019,7315.09,86.08,149.09,1.11,1461.15,1.29,3113.87,14.91,55.97,7.04
03/12/2019,7296.00,69.28,147.30,1.11,1477.30,1.30,3093.20,15.96,56.15,7.06
04/12/2019,7185.57,64.18,145.43,1.11,1475.10,1.31,3112.76,14.80,58.46,7.05
05/12/2019,7388.75,36.86,148.20,1.11,1475.95,1.32,3117.43,14.52,58.42,7.04
06/12/2019,7560.76,134.85,149.00,1.11,1459.65,1.31,3145.91,13.62,59.20,7.03
09/12/2019,7332.69,130.15,147.34,1.11,1461.70,1.32,3135.96,15.86,58.99,7.04
10/12/2019,7215.69,189.13,145.55,1.11,1464.95,1.32,3132.52,15.68,59.22,7.03
11/12/2019,7275.17,111.83,143.93,1.11,1466.80,1.32,3141.63,14.99,58.74,7.04
12/12/2019,7194.19,99.79,144.82,1.11,1467.80,1.31,3168.57,13.94,59.18,6.99
13/12/2019,7249.25,164.40,144.69,1.11,1466.60,1.33,3168.80,12.63,60.11,6.99
16/12/2019,6877.04,79.66,132.39,1.11,1477.90,1.33,3191.45,12.14,60.21,6.99
17/12/2019,6618.62,140.79,121.91,1.11,1475.80,1.31,3192.52,12.29,60.88,7.00
18/12/2019,7309.12,89.87,133.49,1.11,1474.05,1.31,3191.14,12.58,60.93,7.00
19/12/2019,7153.99,70.52,128.48,1.11,1476.70,1.30,3205.37,12.50,61.30,7.01
20/12/2019,7189.87,141.48,128.37,1.11,1479.00,1.30,3221.22,12.51,60.43,7.01
23/12/2019,7318.18,110.91,127.91,1.11,1482.10,1.29,3224.01,12.61,60.51,7.01
24/12/2019,7259.87,97.08,127.64,1.11,1482.10,1.30,3223.38,12.67,61.17,7.01
26/12/2019,7195.00,106.92,125.38,1.11,1482.10,1.30,3239.91,12.65,61.72,6.99
27/12/2019,7247.35,127.92,126.11,1.12,1511.50,1.31,3240.02,13.43,61.76,7.00
30/12/2019,7191.00,101.31,130.78,1.12,1514.75,1.31,3221.29,14.82,61.66,6.99
31/12/2019,7158.01,105.75,128.41,1.12,1514.75,1.33,3230.78,13.78,61.14,6.96
02/01/2020,6945.01,139.13,126.80,1.12,1527.10,1.31,3257.85,12.47,61.17,6.96
03/01/2020,7335.54,108.10,134.20,1.12,1548.75,1.31,3234.85,14.02,63.00,6.96
06/01/2020,7773.48,147.96,144.28,1.12,1573.10,1.32,3246.28,13.85,63.27,6.97
07/01/2020,8169.95,103.98,143.13,1.11,1567.85,1.31,3237.18,13.79,62.70,6.94
08/01/2020,8035.08,91.15,140.54,1.11,1571.95,1.31,3253.05,13.45,59.65,6.94
09/01/2020,7813.78,71.92,137.74,1.11,1550.75,1.31,3274.70,12.54,59.56,6.93
10/01/2020,8183.89,74.58,144.50,1.11,1553.60,1.31,3265.35,12.56,59.02,6.92
13/01/2020,8109.62,124.82,143.51,1.11,1549.90,1.30,3288.13,12.32,58.17,6.89
14/01/2020,8757.18,109.27,163.66,1.11,1545.10,1.30,3283.15,12.39,58.34,6.88
15/01/2020,8831.86,98.77,166.56,1.12,1549.00,1.30,3289.29,12.42,57.86,6.89
16/01/2020,8727.22,88.05,164.59,1.11,1554.55,1.31,3316.81,12.32,58.52,6.88
17/01/2020,8875.81,77.76,169.28,1.11,1557.60,1.30,3329.62,12.10,58.55,6.86
21/01/2020,8730.00,87.56,169.59,1.11,1551.30,1.30,3320.79,12.85,58.25,6.90
22/01/2020,8665.00,77.19,167.71,1.11,1556.90,1.31,3321.75,12.91,56.76,6.90
23/01/2020,8386.63,70.67,162.60,1.10,1562.90,1.31,3325.54,12.98,55.51,6.94
24/01/2020,8424.96,48.48,162.35,1.10,1564.30,1.31,3295.47,14.56,54.09,6.92
27/01/2020,8903.24,22.25,169.90,1.10,1580.10,1.31,3243.63,18.23,53.09,6.92
28/01/2020,9417.64,94.68,176.23,1.10,1574.00,1.30,3276.24,16.28,53.33,6.92
29/01/2020,9270.00,88.62,172.70,1.10,1573.45,1.30,3273.40,16.39,53.29,6.92
30/01/2020,9493.61,142.05,184.73,1.10,1578.25,1.31,3283.66,15.49,52.19,6.92
31/01/2020,9343.28,122.20,179.62,1.11,1584.20,1.32,3225.52,18.84,51.58,6.92
03/02/2020,9282.29,124.15,189.40,1.11,1574.75,1.30,3248.92,17.97,50.06,7.02
04/02/2020,9158.57,111.96,188.19,1.10,1558.35,1.30,3297.59,16.05,49.59,7.00
05/02/2020,9623.44,84.94,204.04,1.10,1553.30,1.30,3334.69,15.15,50.87,6.97
06/02/2020,9765.96,81.75,213.11,1.10,1563.30,1.29,3345.78,14.96,50.94,6.97
07/02/2020,9804.98,130.27,223.22,1.10,1572.65,1.29,3327.71,15.47,50.34,7.00
10/02/2020,9854.50,111.39,223.10,1.09,1573.20,1.29,3352.09,15.04,49.59,6.98
11/02/2020,10279.99,152.71,238.39,1.09,1570.50,1.29,3357.75,15.18,50.00,6.97
12/02/2020,10344.01,79.26,265.92,1.09,1563.70,1.30,3379.45,13.74,51.13,6.97
13/02/2020,10239.57,82.23,268.89,1.08,1575.05,1.31,3373.94,14.15,51.41,6.98
14/02/2020,10380.00,71.98,286.80,1.08,1581.40,1.30,3380.16,13.68,52.03,6.99
18/02/2020,10191.51,77.38,282.98,1.08,1589.85,1.30,3370.29,14.83,52.10,6.99
19/02/2020,9591.54,56.47,257.27,1.08,1604.20,1.29,3386.15,14.38,53.31,7.00
20/02/2020,9610.05,103.70,257.37,1.08,1619.00,1.29,3373.23,15.56,53.77,7.02
21/02/2020,9697.01,106.59,265.41,1.09,1643.30,1.30,3337.75,17.08,53.36,7.03
24/02/2020,9668.08,88.73,265.99,1.09,1671.65,1.29,3225.89,25.03,51.36,7.03
25/02/2020,9301.01,147.84,245.20,1.09,1650.30,1.30,3128.21,27.85,49.78,7.01
26/02/2020,8776.01,97.49,222.53,1.09,1634.90,1.29,3116.39,27.56,48.67,7.02
27/02/2020,8816.71,106.55,228.18,1.10,1652.00,1.29,2978.76,39.16,47.17,7.00
28/02/2020,8713.16,172.45,227.64,1.10,1609.85,1.28,2954.22,40.11,44.83,6.99
02/03/2020,8923.52,153.53,231.89,1.12,1599.65,1.28,3090.23,33.42,46.78,6.96
03/03/2020,8769.67,132.55,223.77,1.12,1615.50,1.28,3003.37,36.82,47.27,6.96
04/03/2020,8765.00,197.20,224.90,1.11,1641.85,1.28,3130.12,31.99,46.78,6.92
05/03/2020,9053.56,118.02,228.21,1.12,1659.60,1.29,3023.94,39.62,45.90,6.94
06/03/2020,9162.98,132.50,246.50,1.13,1683.65,1.30,2972.37,41.94,41.14,6.93
09/03/2020,7945.03,276.24,203.59,1.14,1672.50,1.31,2746.56,54.46,31.05,6.94
10/03/2020,7887.01,296.12,200.65,1.13,1655.70,1.29,2882.23,47.30,34.47,6.95
11/03/2020,7957.02,234.73,195.13,1.13,1653.75,1.29,2741.38,53.90,33.13,6.96
12/03/2020,4980.00,187.08,111.04,1.11,1570.70,1.25,2480.64,75.47,31.56,7.03
13/03/2020,5592.77,330.85,134.69,1.11,1562.80,1.24,2711.02,57.83,31.72,7.01
16/03/2020,5074.20,323.71,111.97,1.11,1487.70,1.23,2386.13,82.69,28.96,6.99
17/03/2020,5361.77,378.92,116.59,1.10,1536.20,1.20,2529.19,75.91,26.96,7.00
18/03/2020,5426.71,455.45,119.15,1.08,1498.20,1.18,2398.10,76.45,20.48,7.05
19/03/2020,6219.99,514.67,137.43,1.07,1474.25,1.17,2409.39,72.00,25.09,7.11
20/03/2020,6215.40,633.51,133.51,1.07,1494.40,1.17,2304.92,66.04,19.48,7.10
23/03/2020,6583.38,572.94,137.28,1.08,1525.40,1.15,2237.40,61.59,23.33,7.09
24/03/2020,6742.21,596.78,138.68,1.08,1605.75,1.18,2447.33,61.67,21.03,7.06
25/03/2020,6752.83,449.86,137.10,1.08,1605.45,1.18,2475.56,63.95,20.75,7.11
26/03/2020,6772.20,670.30,139.24,1.10,1634.80,1.21,2630.07,61.00,16.60,7.07
27/03/2020,6320.46,557.18,130.07,1.11,1617.30,1.24,2541.47,65.54,15.48,7.09
30/03/2020,6401.26,361.46,132.15,1.10,1618.30,1.24,2626.65,57.08,14.10,7.10
31/03/2020,6434.73,516.55,133.29,1.10,1608.95,1.25,2584.59,53.54,20.51,7.08
01/04/2020,6719.39,474.81,137.66,1.09,1576.55,1.24,2470.50,57.06,20.28,7.10
02/04/2020,6789.84,738.02,141.07,1.09,1616.80,1.24,2526.90,50.91,25.18,7.09
03/04/2020,6727.99,540.50,141.15,1.08,1613.10,1.22,2488.65,46.80,28.36,7.09
06/04/2020,7320.07,605.38,171.01,1.08,1648.30,1.23,2663.68,45.24,26.21,7.09
07/04/2020,7204.58,468.08,164.64,1.09,1649.25,1.23,2659.41,46.70,23.54,7.04
08/04/2020,7343.65,524.13,172.75,1.09,1647.80,1.24,2749.98,43.35,24.97,7.06
09/04/2020,7294.69,417.54,169.80,1.09,1680.65,1.25,2789.82,41.67,22.90,7.04
13/04/2020,6871.00,638.81,157.36,1.09,1680.65,1.25,2761.63,41.17,22.36,7.05
14/04/2020,6865.72,441.32,157.95,1.10,1741.90,1.26,2846.06,37.76,20.15,7.05
15/04/2020,6576.76,455.68,151.38,1.09,1718.65,1.25,2783.36,40.84,19.96,7.07
16/04/2020,7123.29,505.52,172.87,1.08,1729.50,1.24,2799.55,40.11,19.82,7.08
17/04/2020,7055.22,573.70,171.85,1.09,1692.55,1.25,2874.56,38.15,18.31,7.07
20/04/2020,6832.57,618.66,170.16,1.09,1686.20,1.25,2823.16,43.83,-36.98,7.07
21/04/2020,6845.00,599.13,170.63,1.09,1682.05,1.23,2736.56,45.41,8.91,7.09
22/04/2020,7143.99,511.42,183.30,1.08,1710.55,1.23,2799.31,41.98,13.64,7.08
23/04/2020,7479.06,505.54,185.31,1.08,1736.25,1.24,2797.80,41.38,15.06,7.07
24/04/2020,7514.64,562.50,187.55,1.08,1715.90,1.23,2836.74,35.93,15.99,7.08
27/04/2020,7773.00,642.66,196.59,1.08,1714.95,1.24,2878.48,33.29,12.17,7.08
28/04/2020,7774.39,479.89,197.49,1.08,1691.55,1.24,2863.39,33.57,12.40,7.08
29/04/2020,8789.10,439.11,215.27,1.09,1703.35,1.24,2939.51,31.23,15.04,7.08
30/04/2020,8652.30,440.07,206.88,1.09,1702.75,1.26,2912.43,34.15,19.23,7.06
01/05/2020,8813.90,516.72,211.39,1.10,1686.25,1.25,2830.71,37.19,19.72,7.06
04/05/2020,8900.29,449.38,207.22,1.09,1709.10,1.24,2842.74,35.97,20.47,7.06
05/05/2020,9037.69,807.66,205.79,1.08,1699.55,1.24,2868.44,33.61,24.56,7.06
06/05/2020,9132.24,498.71,198.29,1.08,1691.50,1.23,2848.42,34.12,23.88,7.10
07/05/2020,10007.56,504.24,212.69,1.08,1704.05,1.23,2881.19,31.44,23.68,7.08
08/05/2020,9790.23,488.53,211.65,1.09,1704.05,1.24,2929.80,27.98,24.73,7.07
11/05/2020,8557.37,527.36,185.79,1.08,1702.75,1.23,2930.32,27.57,24.02,7.10
12/05/2020,8809.14,442.15,189.56,1.09,1702.40,1.23,2870.12,33.04,25.76,7.08
13/05/2020,9335.84,553.21,200.16,1.08,1708.40,1.22,2820.00,35.28,25.37,7.09
14/05/2020,9815.22,508.02,203.86,1.08,1731.60,1.22,2852.50,32.61,27.40,7.09
